ch,keV,net,fit,model,continuum_raw,Lu-176,Xray-Lu,continuum
4382,1678.338,0.000,-0.098,0.005,0.005,0.000,0.000,0.005
4383,1678.723,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4384,1679.108,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4385,1679.493,0.951,0.951,0.005,0.005,0.000,0.000,0.005
4386,1679.878,0.000,-0.016,0.005,0.005,0.000,0.000,0.005
4387,1680.263,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4388,1680.648,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4389,1681.033,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4390,1681.418,0.000,-0.098,0.005,0.005,0.000,0.000,0.005
4391,1681.803,0.000,-0.016,0.005,0.005,0.000,0.000,0.005
4392,1682.188,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4393,1682.573,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4394,1682.958,0.000,-0.082,0.005,0.005,0.000,0.000,0.005
4395,1683.343,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4396,1683.728,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4397,1684.113,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4398,1684.499,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4399,1684.884,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4400,1685.269,0.000,-0.098,0.005,0.005,0.000,0.000,0.005
4401,1685.654,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4402,1686.039,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4403,1686.424,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4404,1686.809,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4405,1687.194,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4406,1687.579,0.000,-0.098,0.005,0.005,0.000,0.000,0.005
4407,1687.964,0.000,-0.016,0.005,0.005,0.000,0.000,0.005
4408,1688.349,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4409,1688.734,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4410,1689.119,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4411,1689.504,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4412,1689.889,0.000,-0.049,0.005,0.005,0.000,0.000,0.005
4413,1690.274,0.000,-0.033,0.005,0.005,0.000,0.000,0.005
4414,1690.659,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4415,1691.044,0.000,-0.065,0.005,0.005,0.000,0.000,0.005
4416,1691.429,0.000,-0.016,0.005,0.005,0.000,0.000,0.005
4417,1691.814,0.000,0.000,0.004,0.004,0.000,0.000,0.004
4418,1692.199,0.984,0.984,0.004,0.004,0.000,0.000,0.004
4419,1692.584,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4420,1692.970,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4421,1693.355,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4422,1693.740,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4423,1694.125,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4424,1694.510,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4425,1694.895,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4426,1695.280,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4427,1695.665,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4428,1696.050,0.967,0.967,0.004,0.004,0.000,0.000,0.004
4429,1696.435,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4430,1696.820,0.951,0.951,0.004,0.004,0.000,0.000,0.004
4431,1697.205,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4432,1697.590,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4433,1697.975,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4434,1698.360,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4435,1698.745,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4436,1699.130,0.967,0.967,0.004,0.004,0.000,0.000,0.004
4437,1699.515,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4438,1699.900,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4439,1700.285,0.000,-0.130,0.004,0.004,0.000,0.000,0.004
4440,1700.670,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4441,1701.055,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4442,1701.440,0.000,-0.098,0.004,0.004,0.000,0.000,0.004
4443,1701.826,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4444,1702.211,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4445,1702.596,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4446,1702.981,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4447,1703.366,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4448,1703.751,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4449,1704.136,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4450,1704.521,0.000,-0.098,0.004,0.004,0.000,0.000,0.004
4451,1704.906,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4452,1705.291,0.000,0.000,0.004,0.004,0.000,0.000,0.004
4453,1705.676,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4454,1706.061,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4455,1706.446,0.000,0.000,0.004,0.004,0.000,0.000,0.004
4456,1706.831,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4457,1707.216,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4458,1707.601,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4459,1707.986,0.918,0.918,0.004,0.004,0.000,0.000,0.004
4460,1708.371,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4461,1708.756,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4462,1709.141,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4463,1709.526,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4464,1709.911,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4465,1710.296,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4466,1710.682,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4467,1711.067,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4468,1711.452,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4469,1711.837,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4470,1712.222,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4471,1712.607,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4472,1712.992,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4473,1713.377,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4474,1713.762,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4475,1714.147,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4476,1714.532,0.000,-0.082,0.004,0.004,0.000,0.000,0.004
4477,1714.917,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4478,1715.302,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4479,1715.687,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4480,1716.072,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4481,1716.457,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4482,1716.842,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4483,1717.227,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4484,1717.612,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4485,1717.997,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4486,1718.382,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4487,1718.767,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4488,1719.152,0.000,-0.033,0.004,0.004,0.000,0.000,0.004
4489,1719.538,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4490,1719.923,0.984,0.984,0.004,0.004,0.000,0.000,0.004
4491,1720.308,0.000,-0.065,0.004,0.004,0.000,0.000,0.004
4492,1720.693,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4493,1721.078,0.000,-0.016,0.004,0.004,0.000,0.000,0.004
4494,1721.463,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4495,1721.848,0.000,-0.049,0.004,0.004,0.000,0.000,0.004
4496,1722.233,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4497,1722.618,1.935,1.935,0.003,0.003,0.000,0.000,0.003
4498,1723.003,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4499,1723.388,0.000,-0.098,0.003,0.003,0.000,0.000,0.003
4500,1723.773,0.000,-0.065,0.003,0.003,0.000,0.000,0.003
4501,1724.158,0.000,-0.082,0.003,0.003,0.000,0.000,0.003
4502,1724.543,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4503,1724.928,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4504,1725.313,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4505,1725.698,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4506,1726.083,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4507,1726.468,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4508,1726.853,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4509,1727.238,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4510,1727.623,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4511,1728.008,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4512,1728.394,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4513,1728.779,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4514,1729.164,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4515,1729.549,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4516,1729.934,0.000,-0.082,0.003,0.003,0.000,0.000,0.003
4517,1730.319,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4518,1730.704,0.000,-0.098,0.003,0.003,0.000,0.000,0.003
4519,1731.089,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4520,1731.474,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4521,1731.859,0.000,-0.065,0.003,0.003,0.000,0.000,0.003
4522,1732.244,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4523,1732.629,0.000,-0.082,0.003,0.003,0.000,0.000,0.003
4524,1733.014,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4525,1733.399,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4526,1733.784,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4527,1734.169,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4528,1734.554,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4529,1734.939,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4530,1735.324,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4531,1735.709,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4532,1736.094,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4533,1736.479,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4534,1736.864,0.951,0.951,0.003,0.003,0.000,0.000,0.003
4535,1737.250,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4536,1737.635,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4537,1738.020,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4538,1738.405,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4539,1738.790,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4540,1739.175,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4541,1739.560,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4542,1739.945,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4543,1740.330,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4544,1740.715,0.000,-0.082,0.003,0.003,0.000,0.000,0.003
4545,1741.100,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4546,1741.485,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4547,1741.870,0.000,-0.065,0.003,0.003,0.000,0.000,0.003
4548,1742.255,0.000,-0.065,0.003,0.003,0.000,0.000,0.003
4549,1742.640,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4550,1743.025,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4551,1743.410,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4552,1743.795,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4553,1744.180,0.984,0.984,0.003,0.003,0.000,0.000,0.003
4554,1744.565,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4555,1744.950,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4556,1745.335,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4557,1745.720,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4558,1746.106,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4559,1746.491,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4560,1746.876,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4561,1747.261,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4562,1747.646,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4563,1748.031,0.935,0.935,0.003,0.003,0.000,0.000,0.003
4564,1748.416,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4565,1748.801,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4566,1749.186,0.000,0.000,0.003,0.003,0.000,0.000,0.003
4567,1749.571,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4568,1749.956,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4569,1750.341,0.000,-0.049,0.003,0.003,0.000,0.000,0.003
4570,1750.726,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4571,1751.111,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4572,1751.496,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4573,1751.881,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4574,1752.266,0.000,-0.033,0.003,0.003,0.000,0.000,0.003
4575,1752.651,0.000,-0.016,0.003,0.003,0.000,0.000,0.003
4576,1753.036,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4577,1753.421,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4578,1753.806,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4579,1754.191,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4580,1754.576,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4581,1754.962,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4582,1755.347,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4583,1755.732,0.000,-0.065,0.002,0.002,0.000,0.000,0.002
4584,1756.117,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4585,1756.502,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4586,1756.887,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4587,1757.272,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4588,1757.657,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4589,1758.042,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4590,1758.427,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4591,1758.812,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4592,1759.197,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4593,1759.582,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4594,1759.967,0.000,-0.065,0.002,0.002,0.000,0.000,0.002
4595,1760.352,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4596,1760.737,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4597,1761.122,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4598,1761.507,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4599,1761.892,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4600,1762.277,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4601,1762.662,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4602,1763.047,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4603,1763.432,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4604,1763.818,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4605,1764.203,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4606,1764.588,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4607,1764.973,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4608,1765.358,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4609,1765.743,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4610,1766.128,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4611,1766.513,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4612,1766.898,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4613,1767.283,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4614,1767.668,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4615,1768.053,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4616,1768.438,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4617,1768.823,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4618,1769.208,0.000,-0.065,0.002,0.002,0.000,0.000,0.002
4619,1769.593,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4620,1769.978,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4621,1770.363,0.000,-0.065,0.002,0.002,0.000,0.000,0.002
4622,1770.748,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4623,1771.133,0.000,-0.065,0.002,0.002,0.000,0.000,0.002
4624,1771.518,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4625,1771.903,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4626,1772.288,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4627,1772.674,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4628,1773.059,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4629,1773.444,0.000,-0.065,0.002,0.002,0.000,0.000,0.002
4630,1773.829,0.000,-0.082,0.002,0.002,0.000,0.000,0.002
4631,1774.214,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4632,1774.599,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4633,1774.984,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4634,1775.369,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4635,1775.754,0.000,0.000,0.002,0.002,0.000,0.000,0.002
4636,1776.139,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4637,1776.524,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4638,1776.909,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4639,1777.294,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4640,1777.679,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4641,1778.064,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4642,1778.449,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4643,1778.834,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4644,1779.219,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4645,1779.604,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4646,1779.989,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4647,1780.374,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4648,1780.759,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4649,1781.144,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4650,1781.530,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4651,1781.915,0.000,-0.049,0.002,0.002,0.000,0.000,0.002
4652,1782.300,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4653,1782.685,0.000,-0.016,0.002,0.002,0.000,0.000,0.002
4654,1783.070,0.984,0.984,0.002,0.002,0.000,0.000,0.002
4655,1783.455,0.000,-0.033,0.002,0.002,0.000,0.000,0.002
4656,1783.840,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4657,1784.225,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4658,1784.610,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4659,1784.995,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4660,1785.380,0.984,0.984,0.001,0.001,0.000,0.000,0.001
4661,1785.765,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4662,1786.150,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4663,1786.535,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4664,1786.920,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4665,1787.305,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4666,1787.690,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4667,1788.075,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4668,1788.460,0.000,-0.065,0.001,0.001,0.000,0.000,0.001
4669,1788.845,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4670,1789.230,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4671,1789.615,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4672,1790.000,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4673,1790.386,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4674,1790.771,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4675,1791.156,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4676,1791.541,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4677,1791.926,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4678,1792.311,0.984,0.984,0.001,0.001,0.000,0.000,0.001
4679,1792.696,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4680,1793.081,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4681,1793.466,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4682,1793.851,0.000,-0.082,0.001,0.001,0.000,0.000,0.001
4683,1794.236,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4684,1794.621,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4685,1795.006,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4686,1795.391,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4687,1795.776,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4688,1796.161,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4689,1796.546,0.000,-0.065,0.001,0.001,0.000,0.000,0.001
4690,1796.931,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4691,1797.316,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4692,1797.701,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4693,1798.086,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4694,1798.471,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4695,1798.856,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4696,1799.242,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4697,1799.627,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4698,1800.012,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4699,1800.397,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4700,1800.782,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4701,1801.167,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4702,1801.552,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4703,1801.937,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4704,1802.322,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4705,1802.707,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4706,1803.092,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4707,1803.477,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4708,1803.862,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4709,1804.247,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4710,1804.632,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4711,1805.017,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4712,1805.402,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4713,1805.787,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4714,1806.172,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4715,1806.557,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4716,1806.942,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4717,1807.327,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4718,1807.712,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4719,1808.098,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4720,1808.483,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4721,1808.868,0.967,0.967,0.001,0.001,0.000,0.000,0.001
4722,1809.253,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4723,1809.638,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4724,1810.023,0.000,-0.065,0.001,0.001,0.000,0.000,0.001
4725,1810.408,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4726,1810.793,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4727,1811.178,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4728,1811.563,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4729,1811.948,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4730,1812.333,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4731,1812.718,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4732,1813.103,0.000,-0.049,0.001,0.001,0.000,0.000,0.001
4733,1813.488,0.000,-0.033,0.001,0.001,0.000,0.000,0.001
4734,1813.873,0.000,-0.016,0.001,0.001,0.000,0.000,0.001
4735,1814.258,0.000,0.000,0.001,0.001,0.000,0.000,0.001
4736,1814.643,0.000,-0.065,0.000,0.000,0.000,0.000,0.000
4737,1815.028,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4738,1815.413,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4739,1815.798,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4740,1816.183,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4741,1816.568,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4742,1816.954,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4743,1817.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4744,1817.724,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4745,1818.109,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4746,1818.494,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4747,1818.879,0.000,-0.049,0.000,0.000,0.000,0.000,0.000
4748,1819.264,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4749,1819.649,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4750,1820.034,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4751,1820.419,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4752,1820.804,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4753,1821.189,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4754,1821.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4755,1821.959,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4756,1822.344,0.000,-0.033,0.000,0.000,0.000,0.000,0.000
4757,1822.729,0.000,-0.049,0.000,0.000,0.000,0.000,0.000
4758,1823.114,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4759,1823.499,0.000,-0.016,0.000,0.000,0.000,0.000,0.000
4760,1823.884,0.000,0.000,0.000,0.000,0.000,0.000,0.000
